nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,100,10,1000,124087,sub61,pub1,22,21893,3635,25550
1,1,100,10,1000,124087,sub23,pub1,22,21977,3636,25635
1,1,100,10,1000,124087,sub77,pub1,22,22022,3674,25718
1,1,100,10,1000,124087,sub84,pub1,22,22065,3721,25808
1,1,100,10,1000,124087,sub20,pub1,22,22110,3768,25900
1,1,100,10,1000,124087,sub58,pub1,22,22153,3800,25975
1,1,100,10,1000,124087,sub11,pub1,22,22289,3874,26185
1,1,100,10,1000,124087,sub17,pub1,22,22921,3843,26786
1,1,100,10,1000,124087,sub6,pub1,22,23869,3942,27833
1,1,100,10,1000,124087,sub40,pub1,22,24254,3724,28000
1,1,100,10,1000,124087,sub3,pub1,22,24473,3658,28153
1,1,100,10,1000,124087,sub56,pub1,22,24480,3737,28239
1,1,100,10,1000,124087,sub66,pub1,22,24477,3824,28323
1,1,100,10,1000,124087,sub73,pub1,22,24512,3884,28418
1,1,100,10,1000,124087,sub59,pub1,22,24601,3904,28527
1,1,100,10,1000,124087,sub80,pub1,22,24769,3968,28759
1,1,100,10,1000,124087,sub79,pub1,22,24813,4406,29241
1,1,100,10,1000,124087,sub41,pub1,22,24941,4390,29353
1,1,100,10,1000,124087,sub48,pub1,22,25029,4394,29445
1,1,100,10,1000,124087,sub60,pub1,22,25070,4427,29519
1,1,100,10,1000,124087,sub34,pub1,22,25285,4424,29731
1,1,100,10,1000,124087,sub27,pub1,22,25332,4465,29819
1,1,100,10,1000,124087,sub39,pub1,22,25377,4509,29908
1,1,100,10,1000,124087,sub62,pub1,22,25421,4556,29999
1,1,100,10,1000,124087,sub13,pub1,22,25462,4606,30090
1,1,100,10,1000,124087,sub77,pub2,14,25511,4472,29997
1,1,100,10,1000,124087,sub84,pub2,14,25602,4462,30078
1,1,100,10,1000,124087,sub38,pub1,22,25941,4425,30388
1,1,100,10,1000,124087,sub58,pub2,14,25862,4424,30300
1,1,100,10,1000,124087,sub26,pub1,22,26080,4499,30601
1,1,100,10,1000,124087,sub55,pub1,22,26225,4570,30817
1,1,100,10,1000,124087,sub98,pub1,22,26266,4629,30917
1,1,100,10,1000,124087,sub18,pub1,22,26309,4709,31040
1,1,100,10,1000,124087,sub15,pub1,22,26437,4709,31168
1,1,100,10,1000,124087,sub88,pub1,22,26530,4745,31297
1,1,100,10,1000,124087,sub50,pub1,22,26574,4793,31389
1,1,100,10,1000,124087,sub54,pub1,22,26617,4900,31539
1,1,100,10,1000,124087,sub97,pub1,22,26658,4952,31632
1,1,100,10,1000,124087,sub74,pub1,22,26826,4901,31749
1,1,100,10,1000,124087,sub14,pub1,22,26910,4943,31875
1,1,100,10,1000,124087,sub23,pub2,14,26992,4935,31941
1,1,100,10,1000,124087,sub52,pub1,22,27266,4999,32287
1,1,100,10,1000,124087,sub94,pub1,22,27276,5086,32384
1,1,100,10,1000,124087,sub83,pub1,22,27361,5131,32514
1,1,100,10,1000,124087,sub91,pub1,22,27485,5179,32686
1,1,100,10,1000,124087,sub85,pub1,22,27529,5261,32812
1,1,100,10,1000,124087,sub30,pub1,22,27573,5308,32903
1,1,100,10,1000,124087,sub96,pub1,22,27701,5355,33078
1,1,100,10,1000,124087,sub32,pub1,22,27742,5429,33193
1,1,100,10,1000,124087,sub40,pub2,14,27791,5350,33155
1,1,100,10,1000,124087,sub92,pub1,22,28041,5388,33451
1,1,100,10,1000,124087,sub3,pub2,14,27954,5397,33365
1,1,100,10,1000,124087,sub56,pub2,14,28047,5382,33443
1,1,100,10,1000,124087,sub73,pub2,14,28216,5302,33532
1,1,100,10,1000,124087,sub80,pub2,14,29016,4755,33785
1,1,100,10,1000,124087,sub100,pub1,22,29224,4817,34063
1,1,100,10,1000,124087,sub49,pub1,22,29234,4892,34148
1,1,100,10,1000,124087,sub61,pub2,14,29106,4933,34053
1,1,100,10,1000,124087,sub41,pub2,14,29143,4988,34145
1,1,100,10,1000,124087,sub60,pub2,14,29313,4966,34293
1,1,100,10,1000,124087,sub34,pub2,14,29521,4970,34505
1,1,100,10,1000,124087,sub39,pub2,14,29701,4874,34589
1,1,100,10,1000,124087,sub13,pub2,14,29882,4777,34673
1,1,100,10,1000,124087,sub59,pub2,14,29889,4856,34759
1,1,100,10,1000,124087,sub2,pub1,22,30178,4896,35096
1,1,100,10,1000,124087,sub36,pub1,22,30689,4553,35264
1,1,100,10,1000,124087,sub55,pub2,14,30642,4577,35233
1,1,100,10,1000,124087,sub98,pub2,14,30711,4643,35368
1,1,100,10,1000,124087,sub48,pub2,14,30938,4633,35585
1,1,100,10,1000,124087,sub88,pub2,14,31087,4620,35721
1,1,100,10,1000,124087,sub50,pub2,14,31178,4603,35795
1,1,100,10,1000,124087,sub15,pub2,14,31501,4414,35929
1,1,100,10,1000,124087,sub74,pub2,14,31541,4460,36015
1,1,100,10,1000,124087,sub14,pub2,14,31664,4510,36188
1,1,100,10,1000,124087,sub68,pub1,22,31913,4534,36469
1,1,100,10,1000,124087,sub47,pub1,22,32041,4575,36638
1,1,100,10,1000,124087,sub52,pub2,14,32087,4505,36606
1,1,100,10,1000,124087,sub94,pub2,14,32178,4489,36681
1,1,100,10,1000,124087,sub83,pub2,14,32304,4503,36821
1,1,100,10,1000,124087,sub91,pub2,14,32475,4535,37024
1,1,100,10,1000,124087,sub85,pub2,14,32604,4527,37145
1,1,100,10,1000,124087,sub63,pub1,22,32945,4494,37461
1,1,100,10,1000,124087,sub30,pub2,14,32782,4593,37389
1,1,100,10,1000,124087,sub96,pub2,14,32871,4588,37473
1,1,100,10,1000,124087,sub32,pub2,14,32984,4568,37566
1,1,100,10,1000,124087,sub35,pub1,22,33278,4658,37958
1,1,100,10,1000,124087,sub70,pub1,22,33794,4314,38130
1,1,100,10,1000,124087,sub73,pub3,17,18910,4398,23325
1,1,100,10,1000,124087,sub100,pub2,14,33888,4300,38202
1,1,100,10,1000,124087,sub40,pub3,17,19269,4223,23509
1,1,100,10,1000,124087,sub17,pub2,14,34143,4180,38337
1,1,100,10,1000,124087,sub33,pub1,22,34417,4258,38697
1,1,100,10,1000,124087,sub90,pub1,22,34593,4259,38874
1,1,100,10,1000,124087,sub34,pub3,17,19717,4520,24254
1,1,100,10,1000,124087,sub2,pub2,14,34886,4238,39138
1,1,100,10,1000,124087,sub62,pub2,14,34942,4315,39271
1,1,100,10,1000,124087,sub36,pub2,14,35053,4333,39400
1,1,100,10,1000,124087,sub41,pub3,17,20264,4419,24700
1,1,100,10,1000,124087,sub77,pub3,17,20306,4523,24846
1,1,100,10,1000,124087,sub23,pub3,17,20695,4389,25101
1,1,100,10,1000,124087,sub61,pub3,17,20802,4406,25225
1,1,100,10,1000,124087,sub84,pub3,17,21321,4026,25364
1,1,100,10,1000,124087,sub48,pub3,17,21440,4057,25514
1,1,100,10,1000,124087,sub68,pub2,14,36259,4125,40398
1,1,100,10,1000,124087,sub29,pub1,22,36545,4184,40751
1,1,100,10,1000,124087,sub47,pub2,14,36431,4177,40622
1,1,100,10,1000,124087,sub89,pub1,22,36681,4235,40938
1,1,100,10,1000,124087,sub7,pub1,22,36725,4275,41022
1,1,100,10,1000,124087,sub80,pub3,17,21846,4248,26111
1,1,100,10,1000,124087,sub94,pub3,17,21895,4287,26199
1,1,100,10,1000,124087,sub60,pub3,17,21983,4358,26358
1,1,100,10,1000,124087,sub18,pub2,14,37034,4269,41317
1,1,100,10,1000,124087,sub91,pub3,17,22238,4349,26604
1,1,100,10,1000,124087,sub85,pub3,17,22365,4347,26729
1,1,100,10,1000,124087,sub56,pub3,17,22401,4396,26814
1,1,100,10,1000,124087,sub63,pub2,14,37253,4416,41683
1,1,100,10,1000,124087,sub32,pub3,17,22779,4242,27038
1,1,100,10,1000,124087,sub45,pub1,22,37837,4310,42169
1,1,100,10,1000,124087,sub35,pub2,14,37748,4317,42079
1,1,100,10,1000,124087,sub66,pub2,14,37770,4383,42167
1,1,100,10,1000,124087,sub70,pub2,14,37920,4408,42342
1,1,100,10,1000,124087,sub37,pub1,22,38166,4461,42649
1,1,100,10,1000,124087,sub100,pub3,17,23419,4372,27808
1,1,100,10,1000,124087,sub30,pub3,17,23494,4383,27894
1,1,100,10,1000,124087,sub49,pub2,14,38331,4429,42774
1,1,100,10,1000,124087,sub15,pub3,17,23618,4432,28067
1,1,100,10,1000,124087,sub20,pub2,14,38450,4475,42939
1,1,100,10,1000,124087,sub17,pub3,17,23676,4478,28171
1,1,100,10,1000,124087,sub74,pub3,17,23673,4546,28236
1,1,100,10,1000,124087,sub33,pub2,14,38548,4610,43172
1,1,100,10,1000,124087,sub86,pub1,22,38752,4690,43464
1,1,100,10,1000,124087,sub90,pub2,14,38664,4698,43376
1,1,100,10,1000,124087,sub52,pub3,17,23986,4744,28747
1,1,100,10,1000,124087,sub2,pub3,17,24352,4502,28871
1,1,100,10,1000,124087,sub36,pub3,17,24613,4420,29050
1,1,100,10,1000,124087,sub39,pub3,17,24731,4383,29131
1,1,100,10,1000,124087,sub14,pub3,17,24752,4479,29248
1,1,100,10,1000,124087,sub62,pub3,17,24831,4487,29335
1,1,100,10,1000,124087,sub28,pub1,22,40013,4514,44549
1,1,100,10,1000,124087,sub98,pub3,17,25404,4373,29794
1,1,100,10,1000,124087,sub68,pub3,17,25612,4246,29875
1,1,100,10,1000,124087,sub38,pub2,14,40404,4328,44746
1,1,100,10,1000,124087,sub29,pub2,14,40541,4326,44881
1,1,100,10,1000,124087,sub47,pub3,17,25838,4328,30183
1,1,100,10,1000,124087,sub89,pub2,14,40731,4312,45057
1,1,100,10,1000,124087,sub7,pub2,14,40818,4341,45173
1,1,100,10,1000,124087,sub21,pub1,22,41286,4199,45507
1,1,100,10,1000,124087,sub55,pub3,17,26869,3861,30747
1,1,100,10,1000,124087,sub63,pub3,17,26956,3860,30833
1,1,100,10,1000,124087,sub45,pub2,14,41959,3778,45751
1,1,100,10,1000,124087,sub35,pub3,17,27294,3784,31095
