nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,100,1,100,12588,sub23,pub1,12,1620,41,1673
1,1,100,1,100,12588,sub84,pub1,12,1792,42,1846
1,1,100,1,100,12588,sub77,pub1,12,1870,44,1926
1,1,100,1,100,12588,sub17,pub1,12,1880,77,1969
1,1,100,1,100,12588,sub5,pub1,12,1938,65,2015
1,1,100,1,100,12588,sub20,pub1,12,1978,68,2058
1,1,100,1,100,12588,sub37,pub1,12,2139,42,2193
1,1,100,1,100,12588,sub34,pub1,12,2249,42,2303
1,1,100,1,100,12588,sub27,pub1,12,2254,81,2347
1,1,100,1,100,12588,sub98,pub1,12,2293,93,2398
1,1,100,1,100,12588,sub31,pub1,12,2297,137,2446
1,1,100,1,100,12588,sub64,pub1,12,2326,153,2491
1,1,100,1,100,12588,sub6,pub1,12,2331,195,2538
1,1,100,1,100,12588,sub58,pub1,12,2347,220,2579
1,1,100,1,100,12588,sub54,pub1,12,2364,252,2628
1,1,100,1,100,12588,sub51,pub1,12,2361,290,2663
1,1,100,1,100,12588,sub3,pub1,12,2366,331,2709
1,1,100,1,100,12588,sub67,pub1,12,2373,366,2751
1,1,100,1,100,12588,sub55,pub1,12,2377,405,2794
1,1,100,1,100,12588,sub69,pub1,12,2380,446,2838
1,1,100,1,100,12588,sub72,pub1,12,2381,488,2881
1,1,100,1,100,12588,sub80,pub1,12,2383,530,2925
1,1,100,1,100,12588,sub62,pub1,12,2386,568,2966
1,1,100,1,100,12588,sub45,pub1,12,2390,611,3013
1,1,100,1,100,12588,sub22,pub1,12,2397,649,3058
1,1,100,1,100,12588,sub40,pub1,12,2425,664,3101
1,1,100,1,100,12588,sub53,pub1,12,2429,704,3145
1,1,100,1,100,12588,sub66,pub1,12,2440,734,3186
1,1,100,1,100,12588,sub60,pub1,12,2441,773,3226
1,1,100,1,100,12588,sub85,pub1,12,2452,810,3274
1,1,100,1,100,12588,sub94,pub1,12,2457,848,3317
1,1,100,1,100,12588,sub59,pub1,12,2476,871,3359
1,1,100,1,100,12588,sub75,pub1,12,2485,901,3398
1,1,100,1,100,12588,sub35,pub1,12,2482,940,3434
1,1,100,1,100,12588,sub96,pub1,12,2495,970,3477
1,1,100,1,100,12588,sub49,pub1,12,2505,1000,3517
1,1,100,1,100,12588,sub68,pub1,12,2513,1035,3560
1,1,100,1,100,12588,sub36,pub1,12,2552,1036,3600
1,1,100,1,100,12588,sub87,pub1,12,2554,1076,3642
1,1,100,1,100,12588,sub11,pub1,12,2557,1112,3681
1,1,100,1,100,12588,sub25,pub1,12,2564,1146,3722
1,1,100,1,100,12588,sub14,pub1,12,2598,1151,3761
