nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,tPubStore,tPushMsg,tSubStore,tTotal
1,1,100,100,1,316,sub23,pub1,25,1643,2718,4386
1,1,100,100,1,316,sub84,pub1,25,1643,2758,4426
1,1,100,100,1,316,sub61,pub1,25,1648,2794,4467
1,1,100,100,1,316,sub25,pub1,25,1666,2815,4506
1,1,100,100,1,316,sub11,pub1,25,1666,2855,4546
1,1,100,100,1,316,sub17,pub1,25,1668,2893,4586
1,1,100,100,1,316,sub93,pub1,25,1671,2932,4628
1,1,100,100,1,316,sub5,pub1,25,1678,2963,4666
1,1,100,100,1,316,sub33,pub1,25,1679,3003,4707
1,1,100,100,1,316,sub58,pub1,25,1680,3042,4747
1,1,100,100,1,316,sub32,pub1,25,1684,3077,4786
1,1,100,100,1,316,sub43,pub1,25,1687,3114,4826
1,1,100,100,1,316,sub3,pub1,25,1692,3149,4866
1,1,100,100,1,316,sub73,pub1,25,1693,3188,4906
1,1,100,100,1,316,sub90,pub1,25,1694,3227,4946
1,1,100,100,1,316,sub35,pub1,25,1702,3263,4990
1,1,100,100,1,316,sub7,pub1,25,1704,3302,5031
1,1,100,100,1,316,sub79,pub1,25,1709,3336,5070
1,1,100,100,1,316,sub56,pub1,25,1737,3428,5190
1,1,100,100,1,316,sub72,pub1,25,1741,3465,5231
1,1,100,100,1,316,sub74,pub1,25,1740,3505,5270
1,1,100,100,1,316,sub49,pub1,25,1751,3534,5310
1,1,100,100,1,316,sub24,pub1,25,1752,3573,5350
1,1,100,100,1,316,sub36,pub1,25,1753,3613,5391
1,1,100,100,1,316,sub89,pub1,25,1759,3646,5430
1,1,100,100,1,316,sub21,pub1,25,1768,3677,5470
1,1,100,100,1,316,sub75,pub1,25,1769,3716,5510
1,1,100,100,1,316,sub85,pub1,25,1774,3750,5549
1,1,100,100,1,316,sub63,pub1,25,1777,3788,5590
1,1,100,100,1,316,sub14,pub1,25,1780,3825,5630
1,1,100,100,1,316,sub28,pub1,25,1782,3864,5671
1,1,100,100,1,316,sub91,pub1,25,1774,3903,5702
1,1,100,100,1,316,sub52,pub1,25,1788,3941,5754
1,1,100,100,1,316,sub86,pub1,25,1790,3979,5794
1,1,100,100,1,316,sub62,pub1,25,1796,4013,5834
1,1,100,100,1,316,sub96,pub1,25,1798,4051,5874
1,1,100,100,1,316,sub77,pub1,25,1934,4119,6078
1,1,100,100,1,316,sub95,pub1,25,1985,4107,6117
1,1,100,100,1,316,sub42,pub1,25,1996,4217,6238
1,1,100,100,1,316,sub47,pub1,25,2004,4249,6278
1,1,100,100,1,316,sub53,pub1,25,2006,4287,6318
1,1,100,100,1,316,sub15,pub1,25,2053,4280,6358
1,1,100,100,1,316,sub13,pub1,25,2057,4316,6398
1,1,100,100,1,316,sub8,pub1,25,2072,4341,6438
1,1,100,100,1,316,sub70,pub1,25,2583,4835,7443
1,1,100,100,1,316,sub22,pub1,25,2550,4868,7443
1,1,100,100,1,316,sub2,pub1,25,2656,4762,7443
1,1,100,100,1,316,sub48,pub1,25,2954,4656,7635
1,1,100,100,1,316,sub19,pub1,25,3319,4582,7926
1,1,100,100,1,316,sub39,pub1,25,3496,4529,8050
1,1,100,100,1,316,sub76,pub1,25,2970,5095,8090
1,1,100,100,1,316,sub10,pub1,25,4006,4354,8385
1,1,100,100,1,316,sub45,pub1,25,4326,4243,8594
1,1,100,100,1,316,sub23,pub2,15,4283,4246,8544
1,1,100,100,1,316,sub84,pub2,15,4323,4246,8584
1,1,100,100,1,316,sub61,pub2,15,4363,4247,8625
1,1,100,100,1,316,sub25,pub2,15,4403,4246,8664
1,1,100,100,1,316,sub11,pub2,15,4443,4246,8704
1,1,100,100,1,316,sub17,pub2,15,4483,4247,8745
1,1,100,100,1,316,sub93,pub2,15,4523,4246,8784
1,1,100,100,1,316,sub5,pub2,15,4563,4246,8824
1,1,100,100,1,316,sub33,pub2,15,4603,4246,8864
1,1,100,100,1,316,sub58,pub2,15,4643,4246,8904
1,1,100,100,1,316,sub32,pub2,15,4683,4246,8944
1,1,100,100,1,316,sub43,pub2,15,4723,4246,8984
1,1,100,100,1,316,sub3,pub2,15,4763,4246,9024
